Step,Scaffold,SMILES,bioactivity,raw_bioactivity,total_score,ID
87.0,c1ccc(C2CC(N3CCN(C4CCN(CCN5CCNCC5)CC4CN4CCNCC4)CC3)c3ccccc32)cc1,OCCN1CCN(CCN2CCC(N3CCN(C4CC(c5ccc(F)cc5)c5ccc(F)cc54)CC3Cl)C(CN3CCN(CCO)CC3)C2)CC1,1.0,1.0,1.0,fine-tune predictive component_23
87.0,c1ccc(C2CC(N3CCNC(CN4CCNCC4)C3)c3ccccc32)cc1,OCCN1CCN(CC2CN(C3CC(c4ccc(F)cc4)c4ccc(F)cc43)CCN2CCO)CC1,1.0,1.0,1.0,fine-tune predictive component_24
87.0,c1ccc(C2CC(N3CCN(C4CN5CCC4CC5)CC3)c3cc(C4CCNCC4)ccc32)cc1,OCCC1CN(C2CN3CCC2CC3)CCN1C1CC(c2ccc(F)cc2)c2ccc(C3CCN(CCO)CC3)cc21,1.0,1.0,1.0,fine-tune predictive component_25
46.0,O=C(CC1CN(C2CC(c3ccccc3)c3ccccc32)CCN1CCc1c[nH]c2ccccc12)N1CCN(C2CCNCC2)CC1,O=C(CC1CN(C2CC(c3ccc(F)cc3)c3ccc(F)cc32)CCN1CCc1c[nH]c2ccc(F)cc12)N1CCN(C2CCN(CCO)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_26
46.0,c1ccc(C2CC(N3CCN(Cc4cnc(CN5CCNCC5)s4)CC3)c3ccccc32)cc1,OCCC1CN(C2CC(c3ccc(F)cc3)c3ccc(F)cc32)CCN1Cc1sc(CN2CCN(CCO)CC2)nc1Cl,1.0,1.0,1.0,fine-tune predictive component_27
87.0,O=C(C1CN(C2CCCC2CN2CCNCC2)CCN1C1CC(c2ccccc2)c2ccccc21)N1CCN(C2CCCCC2)CC1,Cc1ccc2c(c1)C(N1CCN(C3CCCC3CN3CCN(CCO)CC3)CC1C(=O)N1CCN(C3CCC(O)CC3)CC1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_28
87.0,c1ccc(C2CC(N3CCN(C4CCC(N5CCNCC5)CC4)CC3)c3cc(C4CCNCC4)ccc32)cc1,CC1CN(C2CC(c3ccc(F)cc3)c3ccc(C4CCN(CCO)CC4)cc32)CCN1C1CCC(N2CCN(CCO)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_29
46.0,c1ccc(C2CC(N3CCN(CC4CC4)CC3)c3cc(C4CCNC4)ccc32)cc1,OCCN1CCC(c2ccc3c(c2)C(N2CCN(CC4CC4)CC2)CC3c2ccc(F)cc2)C1,1.0,1.0,1.0,fine-tune predictive component_30
46.0,O=C(C1CN(C2CC(c3ccccc3)c3ccccc32)CCN1C1CCCC1)N1CCN(C2CCNCC2)CC1,NC(=O)c1ccc2c(c1)C(N1CCN(C3CCCC3)C(C(=O)N3CCN(C4CCN(CCO)CC4)CC3)C1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_31
87.0,c1ccc(C2CC(N3CCN(C4CCNC4)CC34CCNCC4)c3cc(C4CCOCC4)ccc32)cc1,NCC1(c2ccc3c(c2)C(N2CCN(C4CCN(CCO)C4)CC24CCN(CCO)CC4)CC3c2ccc(F)cc2)CCOCC1,1.0,1.0,1.0,fine-tune predictive component_32
46.0,O=C(C1CN(CCCN2CCNCC2)CCN1C1CC(c2ccccc2)c2ccccc21)N1CCN(C2CCC(N3CCNCC3)CC2)CC1,O=C(C1CN(CCCN2CCN(CCO)CC2)CCN1C1CC(c2ccc(F)cc2)c2ccc(F)cc21)N1CCN(C2CCC(N3CCN(CCO)CC3)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_33
46.0,c1ccc(C2CC(N3CCN(C4CCC(N5CCC(N6CCNCC6)CC5)CC4)CC3)c3ccccc32)cc1,Cc1ccc2c(c1)C(c1ccc(F)cc1)CC2N1CCN(C2CCC(N3CCC(N4CCN(CCO)CC4)CC3)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_34
46.0,c1ccc(C2CC(N3CCN(C4CCNCC4)CC3)c3ccccc32)cc1,Cc1ccc2c(c1)C(N1CCN(C3CCN(CCO)CC3)CC1CCO)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_35
46.0,c1ccc(C2CC(N3CCN(C(CN4CCN(CN5CCNCC5)C4CN4CCCNCC4)C4CCNCC4)CC3)c3ccccc32)cc1,OCCN1CCC(C(CN2CCN(CN3CCNCC3)C2CN2CCCN(CCO)CC2)N2CCN(C3CC(c4ccc(F)cc4)c4ccc(F)cc43)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_36
87.0,O=C(C1CNCCN1C1CC(c2ccccc2)c2ccc(C3CC3)cc21)N1CCN(C2CC3CCCCC3C2)CC1,O=C(C1CN(CCO)CCN1C1CC(c2ccc(F)cc2)c2ccc(C3CC3)cc21)N1CCN(C2CC3CCCCC3C2)CC1,1.0,1.0,1.0,fine-tune predictive component_37
87.0,c1ccc(C2CC(N3CCC(N4CCN(C5CCC(N6CCNCC6)CC5)CC4)C(CN4CCNCC4)C3)c3ccccc32)cc1,OCCN1CCN(CC2CN(C3CC(c4ccc(F)cc4)c4ccc(C(F)(F)F)cc43)CCC2N2CCN(C3CCC(N4CCN(CCO)CC4)CC3)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_38
87.0,c1ccc(C2CC(N3CCN(CCN4CCN(C5CCCCC5)CC4)CC3)c3cc(N4CCNCC4)ccc32)cc1,CCC1CN(CCN2CCN(C3CCC(NC(C)=O)CC3)CC2)CCN1C1CC(c2ccc(F)cc2)c2ccc(N3CCN(CCO)CC3)cc21,1.0,1.0,1.0,fine-tune predictive component_39
46.0,C1=NCN(CCN2CCOCC2)C1N1CCN(CCN2CCNCC2)CN(C2CC(c3ccccc3)c3ccccc32)CC1,NC1=NCN(CCN2CCOCC2)C1N1CCN(CCN2CCN(CCO)CC2)CN(C2CC(c3ccc(F)cc3)c3ccc(Cl)cc32)CC1,1.0,1.0,1.0,fine-tune predictive component_40
46.0,c1ccc(C2CC(N3CCN(CCCN4CCNCC4)CC3)c3ccccc32)cc1,CC(CCN1CCN(CCO)CC1)N1CCN(C2CC(c3ccccc3)c3ccc(F)cc32)CC1,1.0,1.0,1.0,fine-tune predictive component_41
46.0,O=C1NCCN1CCCN1CCN(C2CC(c3ccccc3)c3ccccc32)CC1CCN1CCNCC1,O=C1NCCN1CCCN1CCN(C2CC(c3ccc(F)cc3)c3ccc(F)cc32)CC1CCN1CCN(CCO)CC1,1.0,1.0,1.0,fine-tune predictive component_42
87.0,O=C(N1CCNCC1)N1CCN(CCC2CC(N3CCN(C4CC(c5ccccc5)c5ccccc54)CC3)CCC2N2CCNCC2)CC1,O=C(N1CCN(CCO)CC1)N1CCN(CCC2CC(N3CCN(C4CC(c5ccc(F)cc5)c5ccc(Cl)cc54)CC3)CCC2N2CCN(CCO)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_43
45.0,O=C(N1CCN(C2CCCCC2)CC1)C1(CN2CCNCC2)CCN(C2CC(c3ccccc3)c3ccccc32)CC1,O=C(N1CCN(C2CCCCC2)CC1)C1(CN2CCN(CCO)CC2)CCN(C2CC(c3ccccc3)c3ccc(F)cc32)CC1,1.0,1.0,1.0,fine-tune predictive component_44
45.0,c1ccc(C2CC(N3CCN(CCC4CN(C5CC(c6ccccc6)c6ccccc65)CCN4CCCN4CCCNC4)CC3)c3ccccc32)cc1,OCCN1CCCN(CCCN2CCN(C3CC(c4ccc(F)cc4)c4ccc(F)cc43)CC2CCN2CCN(C3CC(c4ccccc4)c4ccccc43)CC2)C1,1.0,1.0,1.0,fine-tune predictive component_45
45.0,O=C(NC1CCNCC1)C1CC(CN2CCN(C3CC(c4ccccc4)c4ccccc43)CC2)NN1,CN(C(=O)C1CC(CN2CCN(C3CC(c4ccc(F)cc4)c4ccc(F)cc43)CC2)N(CCCCO)N1C)C1CCN(CCO)CC1,1.0,1.0,1.0,fine-tune predictive component_46
45.0,c1ccc(C2CC(N3CCN(C4CCOCC4)CC3)c3cc(N4CCNCC4)ccc32)cc1,OCCN1CCN(c2ccc3c(c2)C(N2CCN(C4CCOCC4)CC2)CC3c2ccc(F)cc2)CC1,1.0,1.0,1.0,fine-tune predictive component_47
45.0,O=C(C1CN(C2CCN(C3CC(c4ccccc4)c4ccccc43)CC2)CCN1C1CC(c2ccccc2)c2ccccc21)N1CCN(C2CCNCC2)CC1,CN(C)Cc1ccc2c(c1)C(N1CCC(N3CCN(C4CC(c5ccc(F)cc5)c5ccc(F)cc54)C(C(=O)N4CCN(C5CCN(CCO)CC5)CC4)C3)CC1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_48
45.0,c1ccc(C2CC(N3CCN(C4CC(CN5CCNCC5)N(C5CC(c6ccccc6)c6ccccc65)C4)CC3)c3ccccc32)cc1,OCCN1CCN(CC2CC(N3CCN(C4CC(c5ccc(F)cc5)c5ccc(F)cc54)CC3)CN2C2CC(c3ccc(F)cc3)c3cc(F)ccc32)CC1,1.0,1.0,1.0,fine-tune predictive component_49
45.0,O=C(CN1CCN(C2CC(c3ccccc3)c3ccccc32)CC1)NC1CCC(N2CCNCC2)CC1,O=C(CN1CCN(C2CC(c3ccc(F)cc3)c3ccc(F)cc32)CC1)NC1CCC(N2CCN(CCO)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_50
45.0,c1ccc(C2CC(N3CCN(CCN4CCN(CC5CNCCN5C5CC(c6ccccc6)c6ccccc65)CC4)CC3)c3ccccc32)cc1,Cc1ccc2c(c1)C(N1CCN(CCO)CC1CN1CCN(CCN3CCN(C4CC(c5ccccc5)c5ccc(F)cc54)CC3)CC1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_51
87.0,c1ccc(C2CC(N3CCNCC(N4CCNCC4)C3)c3cc(C4CCOC4)ccc32)cc1,NCC1(c2ccc3c(c2)C(N2CCN(CCO)CC(N4CCN(CCO)CC4)C2)CC3c2ccc(F)cc2)CCOC1,1.0,1.0,1.0,fine-tune predictive component_52
45.0,c1ccc(C2CC(N3CCNCC3)c3ccc(CC4CCCCC4)cc32)cc1,CCc1cc2c(cc1CC1CCC(O)CC1)C(c1ccc(F)cc1)CC2N1CCN(CCO)CC1,1.0,1.0,1.0,fine-tune predictive component_53
45.0,O=C(C1CN(C2CCNCC2)CCN1C1CC(c2ccccc2)c2ccccc21)N1CCN(C2CCCCC2)CC1,O=C(C1CN(C2CCN(CCO)CC2)CCN1C1CC(c2ccc(F)cc2)c2ccc(C(F)(F)F)cc21)N1CCN(C2CCC(OCCO)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_54
45.0,c1ccc(C2CC(N3CCN(C4CCNC4)CC3)c3ccccc32)cc1,OCCN1CCC(N2CCN(C3CC(c4ccc(F)cc4)c4ccc(CO)cc43)CC2)C1,1.0,1.0,1.0,fine-tune predictive component_55
87.0,c1ccc(C2CNCC(N3CCC(N4CCN(C5CC(c6ccccc6)c6ccc(C7CCC7)cc65)CC4)C3)C2)cc1,CC1CN(C2CC(c3ccc(F)cc3)c3ccc(C4CCC4)cc32)CCN1C1CCN(C2CC(c3cccc(F)c3)CN(CCO)C2)C1,1.0,1.0,1.0,fine-tune predictive component_56
45.0,O=C(NCc1ccco1)c1ccc2nc(CN3CCN(C4CC(c5ccccc5)c5ccccc54)CC3CCN3CCNCC3)sc2c1,O=C(NCc1ccco1)c1ccc2nc(CN3CCN(C4CC(c5ccccc5)c5ccc(F)cc54)CC3CCN3CCN(CCO)CC3)sc2c1,1.0,1.0,1.0,fine-tune predictive component_57
45.0,c1ccc(C2CC(N3CCN(C4CCN(C5CC(c6ccccc6)c6ccccc65)CC4CCN4CCNCC4)CC3)c3ccccc32)cc1,OCCN1CCN(CCC2CN(C3CC(c4ccc(F)cc4)c4ccc(F)cc43)CCC2N2CCN(C3CC(c4ccc(F)cc4)c4ccc(F)cc43)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_58
45.0,c1ccc(C2CC(N3CCN(C(CCN4CCNCC4)CN4CCCC(N5CCNCC5)C4)CC3)c3ccccc32)cc1,CN1CCN(C2CCCN(CC(CCN3CCN(CCO)CC3)N3CCN(C4CC(c5ccc(F)cc5)c5ccc(F)cc54)CC3)C2)CC1,1.0,1.0,1.0,fine-tune predictive component_59
45.0,O=C(CCc1ccc2c(c1)C(N1CCN(C3CCCNC3)CC1)CC2c1ccccc1)N1CCNCC1,O=C(CCc1ccc2c(c1)C(N1CCN(C3CCCN(CCO)C3)CC1CO)CC2c1ccc(F)cc1)N1CCN(CCO)CC1,1.0,1.0,1.0,fine-tune predictive component_60
45.0,c1ccc(C2CC(N3CCNCC3)c3ccccc32)cc1,OCCNCCN(CCO)Cc1ccc2c(c1)C(N1CCN(CCO)CC1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_61
45.0,c1ccc(C2CC(N3CCN(C4CCc5ccccc5C4)CC3)c3cc(CCN4CCNCC4)ccc32)cc1,CCC1CN(C2CC(c3ccc(F)cc3)c3ccc(CCN4CCN(CCO)CC4)cc32)CCN1C1CCc2ccc(F)cc2C1,1.0,1.0,1.0,fine-tune predictive component_62
45.0,O=C(NCCC1CN(C2CC(c3ccccc3)c3ccccc32)CCN1CCN1CCN(C2CC(c3ccccc3)c3ccccc32)CC1)C1CCNCC1,O=C(NCCC1CN(C2CC(c3ccc(F)cc3)c3ccc(Cl)cc32)CCN1CCN1CCN(C2CC(c3ccc(F)cc3)c3ccc(F)cc32)CC1)C1CCN(CCO)CC1,1.0,1.0,1.0,fine-tune predictive component_63
87.0,c1ccc(C2CC(N3CCC(N4CCNCC4)CC3)c3cc(C4CNCCO4)ccc32)cc1,OCCC1CN(C2CC(c3ccc(F)cc3)c3ccc(C4CNCCO4)cc32)CCC1N1CCN(CCO)CC1,1.0,1.0,1.0,fine-tune predictive component_64
46.0,c1ccc(C2CC(N3CCN(C4CCNCC4)CC3CCN3CCNCC3)c3ncccc32)cc1,CCc1ccc2c(n1)C(N1CCN(C3CCN(CCO)CC3)CC1CCN1CCN(CCO)CC1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_65
46.0,c1ccc(C2CC(N3CCN(C4CCNCC4)CC3CCN3CCNCC3)c3ccccc32)cc1,CCc1ccc2c(c1)C(N1CCN(C3CCN(CCO)CC3)CC1CCN1CCN(CCO)CC1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_66
46.0,c1ccc(C2CC(N3CCN(C4CCNCC4)CC3)c3ccccc32)cc1,CSc1ccc2c(c1)C(N1CCN(C3CCN(CCO)CC3)CC1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_67
46.0,c1ccc(C2CC(N3CCN(C4CCCC4N4CCNCC4)CC3CN3CCN(C4CCCCC4)CC3)c3ccccc32)cc1,OCCN1CCN(C2CCCC2N2CCN(C3CC(c4ccc(F)cc4)c4ccc(F)cc43)C(CN3CCN(C4CCCC(O)C4)CC3)C2)CC1,1.0,1.0,1.0,fine-tune predictive component_68
45.0,c1ccc(C2CC(N3CCN(C4CN(CC5CCCN5CC(C5CCNCC5)N5CCN(C6CC(c7ccccc7)c7ccccc76)CC5)C4)CC3)c3ccccc32)cc1,OCCN1CCC(C(CN2CCCC2CN2CC(N3CCN(C4CC(c5ccc(F)cc5)c5ccc(F)cc54)CC3)C2)N2CCN(C3CC(c4ccc(F)cc4)c4ccc(F)cc43)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_69
45.0,c1ccc(C2CC(N3CCN(CCC4CC(N5CCNCC5)CCC4N4CCCNC4)CC3)c3ccccc32)cc1,OCCN1CCN(C2CCC(N3CCCN(CCO)C3)C(CCN3CCN(C4CC(c5ccc(F)cc5)c5ccc(F)cc54)CC3)C2)CC1,1.0,1.0,1.0,fine-tune predictive component_70
45.0,O=C(CN1CCNCC1)NC1CCN(CCC2CN(C3CC(c4ccccc4)c4ccccc43)CCN2Cc2ccccc2)CC1,O=C(CN1CCN(CCO)CC1)NC1CCN(CCC2CN(C3CC(c4ccc(F)cc4)c4ccc(F)cc43)CCN2Cc2ccc(Cl)cc2)CC1,1.0,1.0,1.0,fine-tune predictive component_71
45.0,c1ccc(C2CC(N3CCN(C4CCC(N5CCNCC5)CC4)CC3CN3CCN(C4CCNCC4)CC3)c3ccccc32)cc1,CCC1CC(N2CCN(CC3CN(C4CCC(N5CCN(CCO)CC5)CC4)CCN3C3CC(c4ccc(F)cc4)c4ccc(C(F)(F)F)cc43)CC2)CCN1,1.0,1.0,1.0,fine-tune predictive component_72
45.0,c1ccc(C2CC(N3CCN(CC4CN(C5CCC(N6CCNCC6)CC5)CCN4C4CC(c5ccccc5)c5ccccc54)CC3)c3ccccc32)cc1,OCCN1CCN(C2CCC(N3CCN(C4CC(c5ccc(F)cc5)c5ccc(F)cc54)C(CN4CCN(C5CC(c6ccc(F)cc6)c6ccc(F)cc65)CC4)C3)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_73
45.0,c1ccc(C2CC(N3CCN(C(CCN4CCNCC4)CN4CCC(CN5CCN(C6CCCCC6)CC5)CC4)CC3)c3ccccc32)cc1,NC1CCC(N2CCN(CC3CCN(CC(CCN4CCN(CCO)CC4)N4CCN(C5CC(c6ccc(F)cc6)c6ccc(Cl)cc65)CC4)CC3)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_74
45.0,c1ccc(C2CC(N3CCN(C(CCN4CCNCC4)CN4CNNC4)CC3)c3ccccc32)cc1,OCCN1CCN(CCC(CN2CNN(CCO)C2)N2CCN(C3CC(c4ccc(F)cc4)c4ccc(Cl)cc43)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_75
87.0,C1=C(CN2CCCC2CCN2CCN(C3CC(c4ccccc4)c4ccccc43)C(CN3CCN(C4CCNCC4)CC3)C2)CC2NCCc3ccccc3C12,CN1CCc2cc(F)c(F)cc2C2C=C(CN3CCCC3CCN3CCN(C4CC(c5ccc(F)cc5)c5ccc(F)cc54)C(CN4CCN(C5CCN(CCO)CC5)CC4)C3)CC21,1.0,1.0,1.0,fine-tune predictive component_76
87.0,c1ccc(C2CC(N3CCNCC3)c3cc(C4(CN5CCNCC5)CCCCC4)ccc32)cc1,CN1CCN(CC2(c3ccc4c(c3)C(N3CCN(CCO)CC3)CC4c3ccc(F)cc3)CCCCC2)CC1,1.0,1.0,1.0,fine-tune predictive component_77
45.0,O=S(=O)(N1CCN(C2CCNCC2)CC1)N1CCN(C2CC(c3ccccc3)c3ccccc32)CC1,O=S(=O)(N1CCN(C2CCN(CCO)CC2)CC1)N1CCN(C2CC(c3ccc(F)cc3)c3ccc(F)cc32)CC1CCO,1.0,1.0,1.0,fine-tune predictive component_78
45.0,O=C(CC1CN(CCN2CCN(C3CC(c4ccccc4)c4ccccc43)C(C3CCNCC3)C2)CCN1C1CC(c2ccccc2)c2ccccc21)N1CCN(C2CCCCC2)CC1,O=C(CC1CN(CCN2CCN(C3CC(c4ccc(F)cc4)c4ccc(F)cc43)C(C3CCN(CCO)CC3)C2)CCN1C1CC(c2ccc(F)cc2)c2ccc(F)cc21)N1CCN(C2CCCCC2)CC1,1.0,1.0,1.0,fine-tune predictive component_79
45.0,c1ccc(C2CC(N3CCN(CCN4CCNCC4)C(CCN4CCN(CCN5CCNCC5)CC4)C3)c3ccccc32)cc1,CN1CCN(CCN2CCN(C3CC(c4ccc(F)cc4)c4ccc(F)cc43)CC2CCN2CCN(CCN3CCN(CCO)CC3)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_80
