Step,Scaffold,SMILES,bioactivity,raw_bioactivity,total_score,ID
79.0,c1ccc(C2CC(N3CCNCC3)c3cc(Sc4nn[nH]n4)ccc32)cc1,CS(=O)(=O)NCCn1nnc(Sc2ccc3c(c2)C(N2CCN(CCO)CC2)CC3c2ccc(F)cc2)n1,1.0,1.0,1.0,fine-tune predictive component_10
38.0,c1ccc(C2CC(N3CCNCC3)c3cc(-c4cnc(CN5CCCC5)s4)ccc32)cc1,OCCN1CCN(C2CC(c3ccc(F)cc3)c3ccc(-c4cnc(CN5CCCC5)s4)cc32)CC1,1.0,1.0,1.0,fine-tune predictive component_11
38.0,c1ccc(C2CC(N3CCNCC3)c3cc(-n4ccnn4)ccc32)cc1,CCN(CCO)Cc1cn(-c2ccc3c(c2)C(N2CCN(CCO)CC2)CC3c2ccc(F)cc2)nn1,1.0,1.0,1.0,fine-tune predictive component_12
38.0,O=c1cc[nH]n1-c1ccc2c(c1)C(N1CCCN(CCN3CCC3)CC1)CC2c1ccccc1,Cc1cc(=O)n(-c2ccc3c(c2)C(N2CCCN(CCN4CC(C)C4(C)C)CC2)CC3c2ccc(F)cc2)[nH]1,1.0,1.0,1.0,fine-tune predictive component_13
38.0,c1ccc(C2CC(N3CCCNCC3)c3cc(-n4ccnc4)ccc32)cc1,CC(C)CNCc1nccn1-c1ccc2c(c1)C(N1CCCN(CCO)CC1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_14
79.0,c1ccc(C2CC(N3CCNCC3)c3cc(Sc4nnn(CCN5CCCCC5)n4)ccc32)cc1,COC1CCN(CCn2nnc(Sc3ccc4c(c3)C(N3CCN(CCO)CC3)CC4c3ccc(F)cc3)n2)CC1,1.0,1.0,1.0,fine-tune predictive component_15
79.0,c1ccc(C2CC(N3CCNCC3)c3cc(-c4cnc(-c5nn[nH]n5)s4)ccc32)cc1,CC(C)(C)Cn1nnc(-c2ncc(-c3ccc4c(c3)C(N3CCN(CCO)CC3)CC4c3ccc(F)cc3)s2)n1,1.0,1.0,1.0,fine-tune predictive component_16
38.0,c1ccc(C2CC(N3CCCNCC3)c3cc(-n4nnnc4CN4CCNCC4)ccc32)cc1,CCN1CCN(Cc2nnnn2-c2ccc3c(c2)C(N2CCCN(CCO)CC2)CC3c2ccc(F)cc2)CC1,1.0,1.0,1.0,fine-tune predictive component_17
38.0,O=c1[nH]c(=O)n(-c2ccc3c(c2)C(N2CCCNCC2)CC3c2ccccc2)c2c1CNCC2,CN1CCCN(C2CC(c3ccc(F)cc3)c3ccc(-n4c5c(c(=O)[nH]c4=O)CNCC5)cc32)CC1,1.0,1.0,1.0,fine-tune predictive component_18
38.0,O=c1[nH]ccn1-c1ccc2c(c1)C(N1CCCNCC1)CC2c1ccccc1,CCSCCn1c(C)cn(-c2ccc3c(c2)C(N2CCCN(CCO)CC2)CC3c2ccc(F)cc2)c1=O,1.0,1.0,1.0,fine-tune predictive component_19
38.0,c1ccc(C2CC(N3CCNCC3)c3cc(-c4nncs4)ccc32)cc1,COc1nnc(-c2ccc3c(c2)C(N2CCN(CCO)CC2)CC3c2ccc(F)cc2)s1,1.0,1.0,1.0,fine-tune predictive component_20
38.0,c1ccc(C2CC(N3CCCNCC3)Cc3cc(-n4cnc5cnccc54)ccc32)cc1,Cc1nccc2c1ncn2-c1ccc2c(c1)CC(N1CCCN(CCO)CC1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_21
79.0,c1ccc(-c2nnc(-c3ccc4c(c3)C(N3CCNCC3)CC4c3ccccc3)s2)cc1,OCCN1CCN(C2CC(c3ccc(F)cc3)c3ccc(-c4nnc(-c5ccc(OC(F)F)cc5)s4)cc32)CC1,1.0,1.0,1.0,fine-tune predictive component_22
38.0,c1ccc(C2CC(N3CCNCC3)c3cc(-n4cc(C[SH+]C5CCC5)nn4)ccc32)cc1,[O-][S+](Cc1cn(-c2ccc3c(c2)C(N2CCN(CCO)CC2)CC3c2ccc(F)cc2)nn1)C1CCC1,1.0,1.0,1.0,fine-tune predictive component_23
38.0,c1ccc(C2CC(N3CCNCC3)c3cc(SC4CCCC4)ccc32)cc1,NC1CCCC1Sc1ccc2c(c1)C(N1CCN(CCO)CC1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_24
38.0,c1ccc(C2CC(N3CCCNCC3)c3cc(SC4CCCOC4)ccc32)cc1,OCCCC1CCC(Sc2ccc3c(c2)C(N2CCCN(CCO)CC2)CC3c2ccc(F)cc2)CO1,1.0,1.0,1.0,fine-tune predictive component_25
37.0,c1ccc(C2CC(N3CCNCC3)c3cc(-n4ccnn4)ccc32)cc1,CN(CCN)Cc1cn(-c2ccc3c(c2)C(N2CCN(CCO)CC2)CC3c2ccc(F)cc2)nn1,1.0,1.0,1.0,fine-tune predictive component_26
37.0,O=c1[nH]cnn1-c1ccc2c(c1)C(N1CCCNCC1)CC2c1ccccc1,CC(C)CCn1cnn(-c2ccc3c(c2)C(N2CCCN(CCO)CC2)CC3c2ccc(F)cc2)c1=O,1.0,1.0,1.0,fine-tune predictive component_27
37.0,c1ccc(C2CC(N3CCCNCC3)c3cc(-n4ccnn4)ccc32)cc1,C=CC[S+]([O-])CCCc1cn(-c2ccc3c(c2)C(N2CCCN(CCO)CC2)CC3c2ccc(F)cc2)nn1,1.0,1.0,1.0,fine-tune predictive component_28
37.0,c1ccc(-c2nnnn2-c2ccc3c(c2)C(N2CCCNCC2)CC3c2ccccc2)cc1,OCCN1CCCN(C2CC(c3ccc(F)cc3)c3ccc(-n4nnnc4-c4ccc(F)cc4)cc32)CC1,1.0,1.0,1.0,fine-tune predictive component_29
37.0,c1ccc(C2CC(N3CCCNCC3)c3cc(-c4nn[nH]n4)ccc32)cc1,Cn1nnc(-c2ccc3c(c2)C(N2CCCN(CCO)CC2)CC3c2ccc(F)cc2)n1,1.0,1.0,1.0,fine-tune predictive component_30
37.0,c1ccc(C2CC(N3CCN(CCN4CCC4)CC3)c3cc(-n4cc(CN5CCC5)nn4)ccc32)cc1,CC1C(C)C(C)(C)N1CCN1CCN(C2CC(c3ccc(F)cc3)c3ccc(-n4cc(CN5CCC5)nn4)cc32)CC1,1.0,1.0,1.0,fine-tune predictive component_31
37.0,c1ccc(C2CC(N3CCCNCC3)c3cc(CN4CCC(C5CCCCN5)CC4)ccc32)cc1,CN1CCCCC1C1CCN(Cc2ccc3c(c2)C(N2CCCN(CCO)CC2)CC3c2ccc(F)cc2)CC1,1.0,1.0,1.0,fine-tune predictive component_32
79.0,c1ccc(C2CC(N3CCNCC3)c3cc(Sc4nnco4)ccc32)cc1,COCCNCc1nnc(Sc2ccc3c(c2)C(N2CCN(CCO)CC2)CC3c2ccc(F)cc2)o1,1.0,1.0,1.0,fine-tune predictive component_33
37.0,c1ccc(-c2nnnn2-c2ccc3c(c2)C(N2CCCNCC2)CC3c2ccccc2)cc1,OCCN1CCCN(C2CC(c3ccc(F)cc3)c3ccc(-n4nnnc4-c4ccc(C(F)(F)F)cc4)cc32)CC1,1.0,1.0,1.0,fine-tune predictive component_34
37.0,c1ccc(C2CC(N3CCNCC3)c3cc(-n4cnnn4)ccc32)cc1,CC(C)Cc1nnnn1-c1ccc2c(c1)C(N1CCN(CCO)CC1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_35
79.0,C1=CC2CCC(Sc3ccc4c(c3)C(N3CCNCC3)CC4c3ccccc3)=C2N=C1,OCC#CC1CC2cccnc2c1Sc1ccc2c(c1)C(N1CCN(CCO)CC1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_36
79.0,c1ccc(C2CC(N3CCNCC3)c3cc(-c4nccs4)ccc32)cc1,OCCN1CCN(C2CC(c3ccc(F)cc3)c3ccc(-c4ncc(Cl)s4)cc32)CC1,1.0,1.0,1.0,fine-tune predictive component_37
79.0,c1ccc(C2CC(N3CCNCC3)c3cc(Sc4ncn(CCN5CCC(CCN6CCC6)CC5)n4)ccc32)cc1,OCCN1CCN(C2CC(c3ccc(F)cc3)c3ccc(Sc4ncn(CCN5CCC(CCN6CCC6)CC5)n4)cc32)CC1,1.0,1.0,1.0,fine-tune predictive component_38
37.0,c1ccc(C2CC(N3CCN(N4CCCNCC4)CC3)c3ccccc32)cc1,OCCN1CCCN(N2CCN(C3CC(c4ccc(F)cc4)c4ccc(Cl)cc43)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_39
37.0,c1ccc(C2CC(N3CCCNCC3)c3cc(-n4cc(CNCCN5CCSCC5)nn4)ccc32)cc1,CN(CCN1CCSCC1)Cc1cn(-c2ccc3c(c2)C(N2CCCN(CCO)CC2)CC3c2ccc(F)cc2)nn1,1.0,1.0,1.0,fine-tune predictive component_40
37.0,c1ccc(C2CC(N3CCCNCC3)c3cc(-c4cc[nH]n4)ccc32)cc1,Cc1cc(-c2ccc3c(c2)C(N2CCCN(CCO)CC2)CC3c2ccc(F)cc2)nn1C,1.0,1.0,1.0,fine-tune predictive component_41
37.0,c1ccc(C2CC(N3CCCNCC3)c3cc(-c4ccn[nH]4)ccc32)cc1,CCn1nccc1-c1ccc2c(c1)C(N1CCCN(CCO)CC1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_42
37.0,c1ccc(C2CC(N3CCCNCC3)c3cc(-n4cnnn4)ccc32)cc1,CCc1nnnn1-c1ccc2c(c1)C(N1CCCN(CCO)CC1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_43
37.0,c1ccc(C2CC(N3CCCNCC3)c3cc(-c4c[nH]cn4)ccc32)cc1,Cn1cnc(-c2ccc3c(c2)C(N2CCCN(CCO)CC2)CC3c2ccc(F)cc2)c1,1.0,1.0,1.0,fine-tune predictive component_44
79.0,c1ccc(C2CC(N3CCNCC3)c3cc(-c4nnn(CC5CCCCC5)n4)ccc32)cc1,CCC(=O)NC1CCC(Cn2nnc(-c3ccc4c(c3)C(N3CCN(CCO)CC3)CC4c3ccc(F)cc3)n2)CC1,1.0,1.0,1.0,fine-tune predictive component_45
37.0,c1ccc(C2CC(N3CCCNCC3)c3cc(-n4cccn4)ccc32)cc1,CNC(=O)c1ccn(-c2ccc3c(c2)C(N2CCCN(CCO)CC2)CC3c2ccc(F)cc2)n1,1.0,1.0,1.0,fine-tune predictive component_46
37.0,c1ccc(C2CC(N3CCCNCC3)c3cc(-n4cc(CN5CCCC5)nn4)ccc32)cc1,OCCN1CCCN(C2CC(c3ccc(F)cc3)c3ccc(-n4cc(CN5CCC(CO)C5)nn4)cc32)CC1,1.0,1.0,1.0,fine-tune predictive component_47
37.0,O=c1n(-c2ccc3c(c2)C(N2CCCNCC2)CC3c2ccccc2)cnn1CC1CC1,O=c1n(-c2ccc3c(c2)C(N2CCCN(CCO)CC2)CC3c2ccc(F)cc2)cnn1CC1CC1,1.0,1.0,1.0,fine-tune predictive component_48
37.0,c1ccc(C2CC(N3CCCNCC3)c3cc(-c4cn[nH]c4)ccc32)cc1,CC(C)NCCn1cc(-c2ccc3c(c2)C(N2CCCN(CCO)CC2)CC3c2ccc(F)cc2)cn1,1.0,1.0,1.0,fine-tune predictive component_49
79.0,O=c1[nH]ccn1-c1ccc2c(c1)C(N1CCNCC1)CC2c1ccccc1,Cc1[nH]c(=O)n(-c2ccc3c(c2)C(N2CCN(CCO)CC2)CC3c2ccc(F)cc2)c1O,1.0,1.0,1.0,fine-tune predictive component_50
37.0,O=c1[nH]ncn1-c1ccc2c(c1)C(N1CCCNCC1)CC2c1ccccc1,O=C(O)Cn1ncn(-c2ccc3c(c2)C(N2CCCN(CCO)CC2)CC3c2ccc(F)cc2)c1=O,1.0,1.0,1.0,fine-tune predictive component_51
37.0,c1ccc(C2CC(N3CCCNCC3)c3cc(SC4CCNCC4)ccc32)cc1,OCCN1CCCN(C2CC(c3ccc(F)cc3)c3ccc(SC4CCNCC4)cc32)CC1,1.0,1.0,1.0,fine-tune predictive component_52
38.0,O=c1cc(CCN2CCCNCC2)[nH]n1-c1ccc2c(c1)C(N1CCCNCC1)CC2c1ccccc1,CC(C)N1CCCN(CCc2cc(=O)n(-c3ccc4c(c3)C(N3CCCN(C)CC3)CC4c3ccc(F)cc3)[nH]2)CC1,1.0,1.0,1.0,fine-tune predictive component_53
38.0,c1ccc(C2CC(N3CCCNCC3)c3cc(-n4cc(CN5CCNCC5)nn4)ccc32)cc1,CC(C)C1CN(Cc2cn(-c3ccc4c(c3)C(N3CCCN(CCO)CC3)CC4c3ccc(F)cc3)nn2)CCN1,1.0,1.0,1.0,fine-tune predictive component_54
37.0,c1ccc(C2CC(N3CCCNCC3)c3ccccc32)cc1,CSc1ccc2c(c1)C(N1CCCN(CCO)CC1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_55
39.0,c1ccc(C2CC(N3CCCNCC3)c3cc(-n4cccc4)ccc32)cc1,CCc1cc(O)n(-c2ccc3c(c2)C(N2CCCN(CCO)CC2)CC3c2ccc(F)cc2)c1,1.0,1.0,1.0,fine-tune predictive component_56
39.0,O=S1(=O)CCN(Cc2cn(-c3ccc4c(c3)C(N3CCCNCC3)CC4c3ccccc3)nn2)CCN1,O=S1(=O)CCN(Cc2cn(-c3ccc4c(c3)C(N3CCCN(CCO)CC3)CC4c3ccc(F)cc3)nn2)CCN1,1.0,1.0,1.0,fine-tune predictive component_57
79.0,O=c1[nH]ccn1-c1ccc2c(c1)C(N1CCNCC1)CC2c1ccccc1,CC(C)(O)c1cn(-c2ccc3c(c2)C(N2CCN(CCO)CC2)CC3c2ccc(F)cc2)c(=O)[nH]1,1.0,1.0,1.0,fine-tune predictive component_58
39.0,c1ccc(C2CC(N3CCCNCC3)c3cc(-n4ccnn4)ccc32)cc1,NC(=O)c1cn(-c2ccc3c(c2)C(N2CCCN(CCO)CC2)CC3c2ccc(F)cc2)nn1,1.0,1.0,1.0,fine-tune predictive component_59
39.0,c1ccc(C2CC(N3CCCNCC3)c3cc(-c4cnn(CCN5CCC5)c4)ccc32)cc1,OCCN1CCCN(C2CC(c3ccc(F)cc3)c3ccc(-c4cnn(CCN5CCC5)c4)cc32)CC1,1.0,1.0,1.0,fine-tune predictive component_60
39.0,c1ccc(C2CC(N3CCCNCC3)c3cc(-c4cncs4)ccc32)cc1,OCCN1CCCN(C2CC(c3ccc(F)cc3)c3ccc(-c4cncs4)cc32)CC1,1.0,1.0,1.0,fine-tune predictive component_61
79.0,c1ccc(C2CC(N3CCNCC3)c3cc(Sc4ccccc4N4CCNC4)ccc32)cc1,CCOc1ccc(N2CCNC2)c(Sc2ccc3c(c2)C(N2CCN(CCO)CC2)CC3c2ccc(F)cc2)c1,1.0,1.0,1.0,fine-tune predictive component_62
78.0,c1ccc(C2CC(N3CCNCC3)c3cc(-c4nnc(-c5ccncc5)s4)ccc32)cc1,OCCN1CCN(C2CC(c3ccc(F)cc3)c3ccc(-c4nnc(-c5ccncc5)s4)cc32)CC1,1.0,1.0,1.0,fine-tune predictive component_63
39.0,c1ccc(C2CC(N3CCCNCC3)c3cc(-n4ccnn4)ccc32)cc1,OCCNCc1cn(-c2ccc3c(c2)C(N2CCCN(CCO)CC2)CC3c2ccc(F)cc2)nn1,1.0,1.0,1.0,fine-tune predictive component_64
39.0,c1ccc(C2CC(N3CCNCC3)c3cc(-n4nnnc4-c4cccc(OCCN5CC5)c4)ccc32)cc1,OCCN1CCN(C2CC(c3ccc(F)cc3)c3ccc(-n4nnnc4-c4cccc(OCCN5CC5)c4)cc32)CC1,1.0,1.0,1.0,fine-tune predictive component_65
39.0,O=c1[nH]c(CN2CCNCC2)cn1-c1ccc2c(c1)C(N1CCCNCC1)CC2c1ccccc1,O=c1[nH]c(CN2CCN(CCO)CC2)cn1-c1ccc2c(c1)C(N1CCCN(CCO)CC1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_66
39.0,O=c1n(-c2ccc3c(c2)C(N2CCCNCC2)CC3c2ccccc2)cnn1CCN1CCC1,O=c1n(-c2ccc3c(c2)C(N2CCCN(CCO)CC2)CC3c2ccc(F)cc2)cnn1CCN1CCC1,1.0,1.0,1.0,fine-tune predictive component_67
40.0,c1ccc(C2CC(N3CCCNCC3)c3cc(-n4ccc(OCCN5CCNCC5)n4)ccc32)cc1,OCCN1CCN(CCOc2ccn(-c3ccc4c(c3)C(N3CCCN(CCO)CC3)CC4c3ccc(F)cc3)n2)CC1,1.0,1.0,1.0,fine-tune predictive component_68
79.0,c1ccc(C2CC(N3CCNCC3)c3cc(-c4ncc(CNC5CNC5)cn4)ccc32)cc1,CC1NCC1NCc1cnc(-c2ccc3c(c2)C(N2CCN(CCO)CC2)CC3c2ccc(F)cc2)nc1,1.0,1.0,1.0,fine-tune predictive component_69
40.0,c1ccc(C2CC(N3CCN(CCN4CCC4)CC3)c3cc(-n4cc(C[SH+]CCN5CCCC5)nn4)ccc32)cc1,CC1CN(CCN2CCN(C3CC(c4ccc(F)cc4)c4ccc(-n5cc(C[S+]([O-])CCN6CCCC6)nn5)cc43)CC2)C1(C)C,1.0,1.0,1.0,fine-tune predictive component_70
40.0,c1ccc(Sc2ccc3c(c2)C(N2CCCNCC2)CC3c2ccccc2)cc1,CCN(CC)CCSc1ccccc1Sc1ccc2c(c1)C(N1CCCN(CCO)CC1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_71
40.0,c1ccc(C2CC(N3CCNCC3)c3cc(-n4ccnn4)ccc32)cc1,CCNCc1cn(-c2ccc3c(c2)C(N2CCN(CCO)CC2)CC3c2ccc(F)cc2)nn1,1.0,1.0,1.0,fine-tune predictive component_72
78.0,c1ccc(C2CC(N3CCNCC3)c3cc(Sc4cccnc4)ccc32)cc1,COc1ccc(C2CC(N3CCN(CCO)CC3)c3cc(Sc4cnc(OC)c(F)c4)ccc32)cc1,1.0,1.0,1.0,fine-tune predictive component_73
40.0,c1ccc(C2CC(N3CCNCC3)c3cc(-c4cn[nH]n4)ccc32)cc1,OCCNCCn1ncc(-c2ccc3c(c2)C(N2CCN(CCO)CC2)CC3c2ccc(F)cc2)n1,1.0,1.0,1.0,fine-tune predictive component_74
78.0,c1ccc(C2CC(N3CCNCC3)c3cc(Sc4nnnn4CCN4CCCC4)ccc32)cc1,COC1CCN(CCn2nnnc2Sc2ccc3c(c2)C(N2CCN(CCO)CC2)CC3c2ccc(F)cc2)C1,1.0,1.0,1.0,fine-tune predictive component_75
40.0,c1ccc(C2CC(N3CCCNCC3)c3cc(-n4cnnc4CN4CCCCC4)ccc32)cc1,CC(c1nncn1-c1ccc2c(c1)C(N1CCCN(CCO)CC1)CC2c1ccc(F)cc1)N1CCC(C(F)(F)F)CC1,1.0,1.0,1.0,fine-tune predictive component_76
40.0,c1ccc(CN2CCCC(NCc3cn(-c4ccc5c(c4)C(N4CCCNCC4)CC5c4ccccc4)nn3)C2)cc1,OCCN1CCCN(C2CC(c3ccc(F)cc3)c3ccc(-n4cc(CNC5CCCN(Cc6ccccc6)C5)nn4)cc32)CC1,1.0,1.0,1.0,fine-tune predictive component_77
40.0,c1ccc(C2CC(N3CCCNCC3)c3cc(-n4cnnn4)ccc32)cc1,N#CCCc1nnnn1-c1ccc2c(c1)C(N1CCCN(CCO)CC1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_78
40.0,c1ccc(C2CC(N3CCCNCC3)c3cc(-n4ccnc4)ccc32)cc1,COCCN(CCO)Cc1nccn1-c1ccc2c(c1)C(N1CCCN(CCO)CC1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_79
40.0,c1ccc(C2CC(N3CCCNCC3)c3cc(-n4nn[nH]c4=NCCN4CCCC4)ccc32)cc1,OCCN1CCCN(C2CC(c3ccc(F)cc3)c3ccc(-n4nn[nH]c4=NCCN4CCCC4)cc32)CC1,1.0,1.0,1.0,fine-tune predictive component_80
39.0,c1ccc(C2CC(N3CCN(N4CCCNCC4)CC3)c3ccccc32)cc1,COCCN1CCCN(N2CCN(C3CC(c4ccc(F)cc4)c4ccc(Cl)cc43)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_81
39.0,c1ccc(C2CC(N3CCCNCC3)c3cc(-c4cnc(C5CCC5)s4)ccc32)cc1,CC1(c2ncc(-c3ccc4c(c3)C(N3CCCN(CCO)CC3)CC4c3ccc(F)cc3)s2)CC(F)(F)C1,1.0,1.0,1.0,fine-tune predictive component_82
39.0,N=c1[nH]nnn1-c1ccc2c(c1)C(N1CCCNCC1)CC2c1ccccc1,CCC(CO)N=c1[nH]nnn1-c1ccc2c(c1)C(N1CCCN(CCO)CC1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_83
39.0,O=c1[nH]ncn1-c1ccc2c(c1)C(N1CCNCC1)CC2c1ccccc1,COCCn1ncn(-c2ccc3c(c2)C(N2CCN(CCO)CC2)CC3c2ccc(F)cc2)c1=O,1.0,1.0,1.0,fine-tune predictive component_84
38.0,O=c1ccn(-c2ccc3c(c2)C(N2CCCNCC2)CC3c2ccccc2)c(=O)[nH]1,Cn1c(=O)ccn(-c2ccc3c(c2)C(N2CCCN(CCO)CC2)CC3c2ccc(F)cc2)c1=O,1.0,1.0,1.0,fine-tune predictive component_85
38.0,O=c1ccccn1-c1ccc2c(c1)C(N1CCCNCC1)CC2c1ccccc1,O=c1ccc(C(F)(F)F)cn1-c1ccc2c(c1)C(N1CCCN(CCO)CC1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_86
79.0,c1ccc(C2CC(N3CCNCC3)c3cc(-c4n[nH]cc4-c4ncn[nH]4)ccc32)cc1,Cn1cc(-c2ncnn2C)c(-c2ccc3c(c2)C(N2CCN(CCO)CC2)CC3c2ccc(F)cc2)n1,1.0,1.0,1.0,fine-tune predictive component_87
38.0,c1ccc(C2CC(N3CCNCC3)c3cc(-n4cnc(CN5CCNCC5)c4)ccc32)cc1,CN1CCN(C2CC(c3ccc(F)cc3)c3ccc(-n4cnc(CN5CCN(CCO)CC5)c4)cc32)CC1,1.0,1.0,1.0,fine-tune predictive component_88
38.0,N=c1sccn1-c1ccc2c(c1)C(N1CCCNCC1)CC2c1ccccc1,N=c1sccn1-c1ccc2c(c1)C(N1CCCN(CCO)CC1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_89
79.0,c1ccc(C2CC(N3CCNCC3)c3cc(OCCN4CC[SH+]CC4)ccc32)cc1,[O-][S+]1CCN(CCOc2ccc3c(c2)C(N2CCN(CCO)CC2)CC3c2ccc(F)cc2)CC1,1.0,1.0,1.0,fine-tune predictive component_90
38.0,c1ccc(-c2nnnn2-c2ccc3c(c2)C(N2CCCNCC2)CC3c2ccccc2)cc1,COc1ccccc1-c1nnnn1-c1ccc2c(c1)C(N1CCCN(CCO)CC1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_91
79.0,c1ccc(C2CC(N3CCCNCC3)c3cc(CN4CCOCC4)ccc32)cc1,CN(C)CC1CN(Cc2ccc3c(c2)C(N2CCCN(CCO)CC2)CC3c2ccc(F)cc2)CCO1,1.0,1.0,1.0,fine-tune predictive component_92
38.0,c1ccc(C2CC(N3CCCNCC3)c3cc(SC4CCCC4)ccc32)cc1,NCCC1CCCC1Sc1ccc2c(c1)C(N1CCCN(CCO)CC1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_93
38.0,c1ccc(C2CC(N3CCCNCC3)c3cc(OC4CCCCC4)ccc32)cc1,CC(C)(C)C1CCC(Oc2ccc3c(c2)C(N2CCCN(CCO)CC2)CC3c2ccc(F)cc2)CC1,1.0,1.0,1.0,fine-tune predictive component_94
39.0,c1ccc(-c2nnnn2-c2ccc3c(c2)C(N2CCCNCC2)CC3c2ccccc2)cc1,CN(C)c1ccc(-c2nnnn2-c2ccc3c(c2)C(N2CCCN(CCO)CC2)CC3c2ccc(F)cc2)cc1,1.0,1.0,1.0,fine-tune predictive component_95
39.0,c1ccc(C2CC(N3CCCCNCC3)c3cc(-c4ccncc4)ccc32)cc1,OCCN1CCCCN(C2CC(c3ccc(F)cc3)c3ccc(-c4ccnc(F)c4)cc32)CC1,1.0,1.0,1.0,fine-tune predictive component_96
39.0,c1ccc(Sc2ccc3c(c2)C(N2CCCNCC2)CC3c2ccccc2)cc1,OCCN1CCCN(C2CC(c3ccc(F)cc3)c3ccc(Sc4ccc(F)cc4)cc32)CC1,1.0,1.0,1.0,fine-tune predictive component_97
